  
       XFOIL         Version 6.99
  
 Calculated polar for: n2415                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.600  -0.0238   0.00948   0.00690  -0.0435   0.8685   0.7082   9.8958 143.1725
  -1.500  -0.0066   0.00934   0.00684  -0.0441   0.8668   0.7283   9.9904 144.2142
  -1.400  -0.0062   0.00947   0.00700  -0.0420   0.8580   0.7436  10.4792 145.0051
  -1.300   0.0075   0.00939   0.00699  -0.0419   0.8547   0.7617  10.6614 145.9428
  -1.200   0.0227   0.00930   0.00697  -0.0420   0.8522   0.7794  10.7998 146.8579
  -1.100   0.0392   0.00920   0.00692  -0.0422   0.8502   0.7964  10.9103 147.7366
  -0.900   0.0573   0.00927   0.00705  -0.0405   0.8394   0.8259  11.5048 149.2662
  -0.800   0.0716   0.00922   0.00702  -0.0404   0.8361   0.8416  11.6864 150.0835
  -0.700   0.0892   0.00916   0.00698  -0.0408   0.8338   0.8554  11.8166 150.8041
  -0.600   0.1093   0.00909   0.00692  -0.0417   0.8319   0.8676  11.9207 151.4477
  -0.400   0.1356   0.00920   0.00703  -0.0415   0.8213   0.8914  12.5057 152.7095
  -0.300   0.1567   0.00916   0.00697  -0.0428   0.8181   0.9016  12.6775 153.2612
  -0.200   0.1801   0.00909   0.00688  -0.0444   0.8157   0.9113  12.8127 153.7918
  -0.100   0.2063   0.00900   0.00676  -0.0466   0.8136   0.9191  12.9252 154.2300
   0.000   0.2272   0.00904   0.00677  -0.0482   0.8085   0.9271  13.2056 154.6834
   0.100   0.2471   0.00905   0.00675  -0.0496   0.8030   0.9354  13.5086 155.1599
   0.200   0.2771   0.00897   0.00662  -0.0527   0.7996   0.9408  13.6949 155.4832
   0.300   0.3008   0.00883   0.00644  -0.0547   0.7965   0.9488  13.8632 155.9648
   0.400   0.3322   0.00870   0.00623  -0.0581   0.7939   0.9532  14.0102 156.2509
   0.500   0.3525   0.00876   0.00626  -0.0600   0.7861   0.9604  14.4361 156.7183
   0.600   0.3764   0.00864   0.00610  -0.0623   0.7814   0.9670  14.6926 157.1629
   0.700   0.4038   0.00849   0.00586  -0.0651   0.7777   0.9727  14.8932 157.5709
   0.800   0.4251   0.00843   0.00575  -0.0671   0.7718   0.9797  15.2150 158.0919
   0.900   0.4501   0.00837   0.00562  -0.0698   0.7654   0.9856  15.5648 158.5802
   1.000   0.4743   0.00821   0.00539  -0.0723   0.7607   0.9918  15.8237 159.1109
   1.100   0.4999   0.00809   0.00515  -0.0751   0.7558   0.9973  16.0921 159.7112
   1.200   0.5129   0.00808   0.00511  -0.0758   0.7484   1.0000  16.4969 160.0000
   1.300   0.5206   0.00804   0.00498  -0.0753   0.7433   1.0000  16.7729 160.0000
   1.400   0.5298   0.00797   0.00480  -0.0750   0.7394   1.0000  16.9857 160.0000
   1.500   0.5343   0.00806   0.00487  -0.0743   0.7320   1.0000  17.3906 160.0000
   1.600   0.5418   0.00805   0.00478  -0.0737   0.7266   1.0000  17.6878 160.0000
   1.700   0.5510   0.00801   0.00463  -0.0734   0.7223   1.0000  17.9180 160.0000
   1.800   0.5570   0.00807   0.00464  -0.0727   0.7162   1.0000  18.2544 160.0000
   1.900   0.5636   0.00811   0.00462  -0.0721   0.7102   1.0000  18.5826 160.0000
   2.000   0.5723   0.00810   0.00451  -0.0716   0.7056   1.0000  18.8328 160.0000
   2.100   0.5809   0.00812   0.00442  -0.0712   0.7010   1.0000  19.0819 160.0000
   2.200   0.5860   0.00822   0.00450  -0.0703   0.6942   1.0000  19.4509 160.0000
   2.300   0.5941   0.00824   0.00443  -0.0698   0.6891   1.0000  19.7293 160.0000
   2.400   0.6040   0.00823   0.00429  -0.0695   0.6851   1.0000  19.9504 160.0000
   2.500   0.6093   0.00835   0.00438  -0.0686   0.6788   1.0000  20.2959 160.0000
   2.600   0.6164   0.00842   0.00438  -0.0680   0.6731   1.0000  20.6067 160.0000
   2.700   0.6258   0.00843   0.00427  -0.0676   0.6685   1.0000  20.8529 160.0000
   2.800   0.6341   0.00849   0.00424  -0.0670   0.6637   1.0000  21.1191 160.0000
   2.900   0.6396   0.00861   0.00432  -0.0662   0.6572   1.0000  21.4696 160.0000
   3.000   0.6482   0.00866   0.00427  -0.0656   0.6522   1.0000  21.7432 160.0000
   3.100   0.6588   0.00867   0.00413  -0.0654   0.6482   1.0000  21.9658 160.0000
   3.200   0.6638   0.00882   0.00426  -0.0644   0.6418   1.0000  22.3154 160.0000
   3.300   0.6712   0.00890   0.00426  -0.0637   0.6361   1.0000  22.6237 160.0000
   3.400   0.6812   0.00893   0.00416  -0.0634   0.6316   1.0000  22.8722 160.0000
   3.500   0.6890   0.00903   0.00417  -0.0628   0.6264   1.0000  23.1554 160.0000
   3.600   0.6950   0.00916   0.00425  -0.0619   0.6202   1.0000  23.4952 160.0000
   3.700   0.7041   0.00922   0.00419  -0.0614   0.6151   1.0000  23.7715 160.0000
